scenario,scenario_name,iteration,year,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2023,NATURAL_GAS_BOILER,TOTAL,210467,210467,0,210467,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,NATURAL_GAS_BOILER,TOTAL,214078,22443,18832,232910,0.0,0.0,0.0,4112.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,NATURAL_GAS_BOILER,TOTAL,216485,13969,11562,246879,0.0,0.0,0.0,4162.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,NATURAL_GAS_BOILER,TOTAL,218607,13355,11233,260234,0.0,0.0,0.0,4144.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,NATURAL_GAS_BOILER,TOTAL,220938,15202,12871,275436,0.0,0.0,0.0,4285.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,NATURAL_GAS_BOILER,TOTAL,224227,17002,13713,292438,0.0,0.0,0.0,4066.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,NATURAL_GAS_BOILER,TOTAL,227002,16812,14037,309250,0.0,0.0,0.0,4178.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,NATURAL_GAS_BOILER,TOTAL,229658,19386,16730,328636,0.0,0.0,0.0,4087.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,NATURAL_GAS_BOILER,TOTAL,232645,23150,20163,351786,0.0,0.0,0.0,4086.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,NATURAL_GAS_BOILER,TOTAL,234351,27905,26199,379691,0.0,0.0,0.0,4026.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,NATURAL_GAS_BOILER,TOTAL,235815,24195,22731,403886,0.0,0.0,0.0,4142.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,NATURAL_GAS_BOILER,TOTAL,237843,20274,18246,424160,0.0,0.0,0.0,4030.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,NATURAL_GAS_BOILER,TOTAL,240512,16871,14202,441031,0.0,0.0,0.0,4084.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,NATURAL_GAS_BOILER,TOTAL,240749,27496,27259,468527,0.0,0.0,0.0,4096.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,NATURAL_GAS_BOILER,TOTAL,241937,16183,14995,484710,0.0,0.0,0.0,4108.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,NATURAL_GAS_BOILER,TOTAL,242608,15030,14359,499740,0.0,0.0,0.0,4248.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2039,NATURAL_GAS_BOILER,TOTAL,242705,14794,14697,514534,0.0,0.0,0.0,4133.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2040,NATURAL_GAS_BOILER,TOTAL,242334,13265,13636,527799,0.0,0.0,0.0,3908.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2041,NATURAL_GAS_BOILER,TOTAL,242097,13362,13599,541161,0.0,0.0,0.0,3843.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2042,NATURAL_GAS_BOILER,TOTAL,240632,15264,16729,556425,0.0,0.0,0.0,3986.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2043,NATURAL_GAS_BOILER,TOTAL,239110,16548,18070,572973,0.0,0.0,0.0,3822.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2044,NATURAL_GAS_BOILER,TOTAL,237227,16363,18246,589336,0.0,0.0,0.0,3933.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2045,NATURAL_GAS_BOILER,TOTAL,234350,16149,19026,605485,0.0,0.0,0.0,3961.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2046,NATURAL_GAS_BOILER,TOTAL,230881,20763,24232,626248,0.0,0.0,0.0,3849.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2047,NATURAL_GAS_BOILER,TOTAL,225920,22011,26972,648259,0.0,0.0,0.0,3926.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2048,NATURAL_GAS_BOILER,TOTAL,220909,30360,35371,678619,0.0,0.0,0.0,4020.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2049,NATURAL_GAS_BOILER,TOTAL,219000,17666,19575,696285,0.0,0.0,0.0,3828.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2050,NATURAL_GAS_BOILER,TOTAL,217899,15687,16788,711972,0.0,0.0,0.0,3827.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2023,NATURAL_GAS_BOILER,PRIVATELY_OWNED,113870,113870,0,113870,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,NATURAL_GAS_BOILER,PRIVATELY_OWNED,116761,17069,14178,130939,0.0,0.555164153093441,0.74254969576273,1501.0908664830981,0.7399275176698147,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,NATURAL_GAS_BOILER,PRIVATELY_OWNED,118720,10634,8675,141573,0.0,0.5564298813112648,0.7594521767560992,1482.7522098927966,0.7397132998723832,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,NATURAL_GAS_BOILER,PRIVATELY_OWNED,120537,10220,8403,151793,0.0,0.5575837511054781,0.7727484179038494,1484.8814090019569,0.7397820744202341,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,NATURAL_GAS_BOILER,PRIVATELY_OWNED,122313,10339,8563,162132,0.0,0.5582863632433708,0.7846860247598743,1499.183480027082,0.739343791770079,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,NATURAL_GAS_BOILER,PRIVATELY_OWNED,124346,10598,8565,172730,0.0,0.5588329789553707,0.7961031256425214,1485.0733157199472,0.7387365777277469,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,NATURAL_GAS_BOILER,PRIVATELY_OWNED,126421,10557,8482,183287,0.0,0.5591236612874517,0.8084906360290429,1499.8078052477028,0.7376241624275444,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,NATURAL_GAS_BOILER,PRIVATELY_OWNED,128726,11346,9041,194633,0.0,0.5607448033707594,0.8236830741143603,1472.9960338445267,0.7381568207918444,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,NATURAL_GAS_BOILER,PRIVATELY_OWNED,131457,11525,8794,206158,0.0,0.5602205861504955,0.8360033584940074,1480.604251626898,0.7358304594139945,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,NATURAL_GAS_BOILER,PRIVATELY_OWNED,134230,11600,8827,217758,0.0,0.5615217827078465,0.8550847620593913,1480.5219827586207,0.7353970788043477,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,NATURAL_GAS_BOILER,PRIVATELY_OWNED,136907,11452,8775,229210,0.0,0.5628393002298406,0.8736086233401353,1485.2073873559204,0.7350578724272419,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,NATURAL_GAS_BOILER,PRIVATELY_OWNED,139468,12837,10276,242047,0.0,0.5674398760915652,0.891313696221106,1405.48593908234,0.739745602109703,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,NATURAL_GAS_BOILER,PRIVATELY_OWNED,141909,11264,8823,253311,0.0,0.5667982002357882,0.9072491279700654,1454.7548828125,0.7367911593574139,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,NATURAL_GAS_BOILER,PRIVATELY_OWNED,143374,21002,19537,274313,0.0,0.5719312542407268,0.9238179410289304,1496.6395105228073,0.7424196387324729,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,NATURAL_GAS_BOILER,PRIVATELY_OWNED,145212,12472,10634,286785,0.0,0.5714831655724485,0.9325031313998899,1440.5527581783194,0.7406618569336809,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,NATURAL_GAS_BOILER,PRIVATELY_OWNED,146398,11406,10220,298191,0.0,0.5730568039876407,0.9451168874306266,1474.2048044888654,0.7414455950526304,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
